seriesId,frequencyCode,spanishTitle,englishTitle,firstObservation,lastObservation,updatedAt,createdAt,frequency,search_text
F089.ECB.IND.CONSCC12.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Indicador","Households portfolio, Credit conditions, Mortgages for housing: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Indicador Households portfolio, Credit conditions, Mortgages for housing: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, Indicator"
F089.ECB.IND.CONSCC2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Plazo máximo del crédito en cuotas, Indicador","Households portfolio, Credit conditions, Consumer: Maximum credit term in installments, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Plazo máximo del crédito en cuotas, Indicador Households portfolio, Credit conditions, Consumer: Maximum credit term in installments, Indicator"
F089.ECB.IND.CONSCC3.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Spread sobre el costo de fondos del banco, Indicador","Households portfolio, Credit conditions, Consumer: Spread over the bank's cost of funds, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Spread sobre el costo de fondos del banco, Indicador Households portfolio, Credit conditions, Consumer: Spread over the bank's cost of funds, Indicator"
F089.ECB.IND.CONSCC4.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Estándar mínimo requerido de crédit scoring, Indicador","Households portfolio, Credit conditions, Consumer: Minimum required credit scoring standard, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Estándar mínimo requerido de crédit scoring, Indicador Households portfolio, Credit conditions, Consumer: Minimum required credit scoring standard, Indicator"
F089.ECB.IND.CONSCC5.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Cupo máximo de la tarjeta de crédito, Indicador","Households portfolio, Credit conditions, Consumer: Maximum credit card limit, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Cupo máximo de la tarjeta de crédito, Indicador Households portfolio, Credit conditions, Consumer: Maximum credit card limit, Indicator"
F089.ECB.IND.CONSCC6.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Porcentaje del total de la deuda pendiente en tarjeta de crédito requerido como pago mínimo mensual, Indicador","Households portfolio, Credit conditions, Consumer: Percentage of the total outstanding credit card debt required as minimum monthly payment, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Porcentaje del total de la deuda pendiente en tarjeta de crédito requerido como pago mínimo mensual, Indicador Households portfolio, Credit conditions, Consumer: Percentage of the total outstanding credit card debt required as minimum monthly payment, Indicator"
F089.ECB.IND.CONSCC7.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Indicador","Households portfolio, Credit conditions, Consumer: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Indicador Households portfolio, Credit conditions, Consumer: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, Indicator"
F089.ECB.IND.CONSCC8.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje del total del ingreso de las personas que representa el dividendo, Indicador","Households portfolio, Credit conditions, Mortgages for housing: Percentage of total income of individuals represented by the dividend, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje del total del ingreso de las personas que representa el dividendo, Indicador Households portfolio, Credit conditions, Mortgages for housing: Percentage of total income of individuals represented by the dividend, Indicator"
F089.ECB.IND.CONSCC9.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje máximo del crédito complementario al monto de crédito en letras o mutuos hipotecarias, Indicador","Households portfolio, Credit conditions, Mortgages for housing: Maximum percentage of supplementary credit to the amount of credit in mortgage bills or mutual mortgages, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje máximo del crédito complementario al monto de crédito en letras o mutuos hipotecarias, Indicador Households portfolio, Credit conditions, Mortgages for housing: Maximum percentage of supplementary credit to the amount of credit in mortgage bills or mutual mortgages, Indicator"
F089.ECB.IND.CONSDNC1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Consumo, Indicador","Households portfolio, Demand for new credits, Consumer, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Consumo, Indicador Households portfolio, Demand for new credits, Consumer, Indicator"
F089.ECB.IND.CONSDNC2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Hipotecarios, Indicador","Households portfolio, Demand for new credits, Mortgages for housing, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Hipotecarios, Indicador Households portfolio, Demand for new credits, Mortgages for housing, Indicator"
F089.ECB.IND.CONSEA1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Consumo, Indicador","Households portfolio, Approval standards, Consumer, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Consumo, Indicador Households portfolio, Approval standards, Consumer, Indicator"
F089.ECB.IND.CONSEA2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Hipotecarios, Indicador","Households portfolio, Approval standards, Mortgages for housing, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Hipotecarios, Indicador Households portfolio, Approval standards, Mortgages for housing, Indicator"
F089.ECB.IND.CONSFCD1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes, Indicador","Households portfolio, Factors explaining changes in demand standards, Consumer: Conditions of income and/or employment of customers, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes, Indicador Households portfolio, Factors explaining changes in demand standards, Consumer: Conditions of income and/or employment of customers, Indicator"
F089.ECB.IND.CONSFCD2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio), Indicador","Households portfolio, Factors explaining changes in demand standards, Consumer: Substitution of financing between banks or other non-bank sources (trade), Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio), Indicador Households portfolio, Factors explaining changes in demand standards, Consumer: Substitution of financing between banks or other non-bank sources (trade), Indicator"
F089.ECB.IND.CONSFCD3.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés, Indicador","Households portfolio, Factors explaining changes in demand standards, Consumer: Interest rate conditions, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés, Indicador Households portfolio, Factors explaining changes in demand standards, Consumer: Interest rate conditions, Indicator"
F089.ECB.IND.CONSFCD4.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes, Indicador","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing:  Conditions of income and/or employment of customers, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes, Indicador Households portfolio, Factors explaining changes in demand standards, Mortgages for housing:  Conditions of income and/or employment of customers, Indicator"
F089.ECB.IND.CONSFCD5.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Indicador","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Substitution of financing between banks or other non-bank sources, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Indicador Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Substitution of financing between banks or other non-bank sources, Indicator"
F089.ECB.IND.CONSFCD6.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés, Indicador","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Interest rate conditions, Indicator",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés, Indicador Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Interest rate conditions, Indicator"
